epoch,learning_rate,loss,masked_mae,masked_rmse,val_loss,val_masked_mae,val_masked_rmse
0,0.0003000000142492354,0.18714872002601624,0.33325034379959106,0.40460190176963806,0.09388692677021027,0.23765555024147034,0.29234495759010315
1,0.0003000000142492354,0.11525145918130875,0.25828641653060913,0.3264760375022888,0.0581866130232811,0.1795150190591812,0.2360432893037796
2,0.0003000000142492354,0.07844149321317673,0.20998093485832214,0.2749696671962738,0.054008711129426956,0.17206695675849915,0.22734254598617554
3,0.0003000000142492354,0.06954608857631683,0.19689497351646423,0.26063671708106995,0.055044274777173996,0.1736423671245575,0.2293112725019455
4,0.0003000000142492354,0.06603899598121643,0.19147926568984985,0.2545038163661957,0.05408892408013344,0.17352060973644257,0.22790387272834778
5,0.0003000000142492354,0.06460148096084595,0.18925808370113373,0.25185397267341614,0.05327693745493889,0.17068061232566833,0.22530198097229004
6,0.0003000000142492354,0.06267429143190384,0.18578572571277618,0.24836142361164093,0.052819330245256424,0.17018258571624756,0.2246318906545639
7,0.0003000000142492354,0.0617130845785141,0.18427810072898865,0.24641534686088562,0.0546659417450428,0.17552724480628967,0.22841371595859528
8,0.0003000000142492354,0.061041057109832764,0.18319948017597198,0.24496327340602875,0.05690417438745499,0.17667165398597717,0.23189784586429596
9,0.0003000000142492354,0.060394272208213806,0.18194769322872162,0.24360807240009308,0.050618138164281845,0.16577473282814026,0.21973204612731934
10,0.0003000000142492354,0.059492383152246475,0.18048220872879028,0.24197910726070404,0.052471764385700226,0.17141900956630707,0.2246299535036087
11,0.0003000000142492354,0.0591457262635231,0.18005773425102234,0.24121840298175812,0.051358405500650406,0.1665365844964981,0.22098703682422638
12,0.0003000000142492354,0.05854664370417595,0.17887233197689056,0.2400028556585312,0.04976985976099968,0.16422975063323975,0.21769237518310547
13,0.0003000000142492354,0.05794176831841469,0.177765354514122,0.2387758493423462,0.05134297534823418,0.16925249993801117,0.22269143164157867
14,0.0003000000142492354,0.057751208543777466,0.17756743729114532,0.23847568035125732,0.053665246814489365,0.17263516783714294,0.22507336735725403
15,0.0003000000142492354,0.057336270809173584,0.17684274911880493,0.23767541348934174,0.055666811764240265,0.1746358424425125,0.2280760258436203
16,0.0003000000142492354,0.05674128979444504,0.17584624886512756,0.2363501787185669,0.055225763469934464,0.17510782182216644,0.2292092740535736
17,0.0003000000142492354,0.056373387575149536,0.17515374720096588,0.2357814759016037,0.053461454808712006,0.172907292842865,0.22542230784893036
18,0.0001500000071246177,0.05452632158994675,0.17143987119197845,0.23162582516670227,0.049590103328228,0.16511821746826172,0.21763475239276886
19,0.0001500000071246177,0.05445133522152901,0.17138829827308655,0.23164595663547516,0.04951655864715576,0.16393598914146423,0.21654781699180603
20,0.0001500000071246177,0.0539117269217968,0.17042337357997894,0.23055322468280792,0.05011535435914993,0.16558519005775452,0.21717673540115356
21,0.0001500000071246177,0.054303839802742004,0.17117290198802948,0.2312251478433609,0.04723852500319481,0.16033358871936798,0.21324141323566437
22,0.0001500000071246177,0.054018035531044006,0.17051975429058075,0.2305273562669754,0.0491589680314064,0.16315963864326477,0.21551723778247833
23,0.0001500000071246177,0.05391227453947067,0.1705043762922287,0.23049473762512207,0.048643145710229874,0.1619538813829422,0.21496239304542542
24,0.0001500000071246177,0.053700756281614304,0.17003712058067322,0.2299855500459671,0.04797617346048355,0.1611151248216629,0.21355628967285156
25,0.0001500000071246177,0.05356011912226677,0.16980202496051788,0.229791522026062,0.048761337995529175,0.1621948629617691,0.21453213691711426
26,0.0001500000071246177,0.05384499579668045,0.17034268379211426,0.23018880188465118,0.04742293804883957,0.16057389974594116,0.21306273341178894
27,7.500000356230885e-05,0.05271376296877861,0.1679999828338623,0.22801248729228973,0.047257501631975174,0.1597524881362915,0.21219678223133087
28,7.500000356230885e-05,0.05246816948056221,0.16751080751419067,0.22744576632976532,0.046530645340681076,0.15816311538219452,0.2106781005859375
