epoch,learning_rate,loss,masked_mae,masked_rmse,val_loss,val_masked_mae,val_masked_rmse
0,0.0003000000142492354,0.058790694922208786,0.17427842319011688,0.24088552594184875,0.05211149528622627,0.1667596697807312,0.22339652478694916
1,0.0003000000142492354,0.05655857175588608,0.17122460901737213,0.23600484430789948,0.04982650652527809,0.16326847672462463,0.2182849794626236
2,0.0003000000142492354,0.05454479157924652,0.16852475702762604,0.23191778361797333,0.048324260860681534,0.1614988148212433,0.21527495980262756
3,0.0003000000142492354,0.053343284875154495,0.16677768528461456,0.22927431762218475,0.04728209227323532,0.15937557816505432,0.21255873143672943
4,0.0003000000142492354,0.05235825106501579,0.1652933955192566,0.2270750105381012,0.04626670479774475,0.1582432985305786,0.21032188832759857
5,0.0003000000142492354,0.05177507549524307,0.1644451916217804,0.225871741771698,0.04567427560687065,0.15687592327594757,0.20871129631996155
6,0.0003000000142492354,0.05120783671736717,0.16357454657554626,0.2246917337179184,0.045219410210847855,0.1563085913658142,0.20814326405525208
7,0.0003000000142492354,0.051054585725069046,0.16324447095394135,0.22422000765800476,0.04674620181322098,0.1588277667760849,0.2107468694448471
8,0.0003000000142492354,0.05064699426293373,0.16269415616989136,0.22324904799461365,0.0456123948097229,0.1566886603832245,0.20818991959095
9,0.0003000000142492354,0.050564225763082504,0.1625225692987442,0.2231261432170868,0.044608455151319504,0.15493224561214447,0.20656050741672516
10,0.0003000000142492354,0.05040595307946205,0.16230656206607819,0.2228645384311676,0.04482066258788109,0.15541891753673553,0.20675213634967804
11,0.0003000000142492354,0.05013936012983322,0.16190940141677856,0.22222158312797546,0.04563600942492485,0.1568647176027298,0.20853133499622345
12,0.0003000000142492354,0.05007873475551605,0.16180038452148438,0.22200976312160492,0.04528369754552841,0.15624943375587463,0.20755812525749207
13,0.0003000000142492354,0.049934569746255875,0.16161313652992249,0.22172847390174866,0.04427429288625717,0.15438136458396912,0.2060534656047821
14,0.0003000000142492354,0.04983697831630707,0.16140347719192505,0.2215479165315628,0.045338306576013565,0.15608564019203186,0.20754556357860565
15,0.0003000000142492354,0.04958406463265419,0.16100545227527618,0.2210582196712494,0.04673222452402115,0.15860359370708466,0.21008113026618958
16,0.0003000000142492354,0.0496438667178154,0.16104447841644287,0.22105900943279266,0.04425041377544403,0.15439832210540771,0.20555479824543
17,0.0003000000142492354,0.049487873911857605,0.16085205972194672,0.22093351185321808,0.04738243296742439,0.15949127078056335,0.21110868453979492
18,0.0003000000142492354,0.049419235438108444,0.1606534719467163,0.2205217033624649,0.04461238905787468,0.15565142035484314,0.20686130225658417
19,0.0001500000071246177,0.048930663615465164,0.1599595844745636,0.2196597456932068,0.04435746371746063,0.15472425520420074,0.20598779618740082
20,0.0001500000071246177,0.04872788116335869,0.15962983667850494,0.21918682754039764,0.04352601617574692,0.15324963629245758,0.20422770082950592
21,0.0001500000071246177,0.04877578839659691,0.159721240401268,0.2192390263080597,0.04391244426369667,0.1537262350320816,0.20498719811439514
22,0.0001500000071246177,0.04864907264709473,0.15946897864341736,0.2188815325498581,0.04430384933948517,0.15441128611564636,0.20547150075435638
23,0.0001500000071246177,0.048650503158569336,0.15952874720096588,0.21895559132099152,0.04461818188428879,0.155130997300148,0.20636869966983795
24,0.0001500000071246177,0.048538219183683395,0.15937981009483337,0.21871142089366913,0.04408503323793411,0.1538918912410736,0.20506423711776733
25,0.0001500000071246177,0.048567548394203186,0.15937723219394684,0.21882832050323486,0.04418773204088211,0.15445008873939514,0.20536395907402039
26,7.500000356230885e-05,0.04817726090550423,0.1587899923324585,0.21786949038505554,0.044466011226177216,0.15459515154361725,0.2055612951517105
27,7.500000356230885e-05,0.04835239425301552,0.15903039276599884,0.2184138298034668,0.04393355920910835,0.15392357110977173,0.20484833419322968
28,7.500000356230885e-05,0.04808291792869568,0.15864568948745728,0.2177952080965042,0.04365796223282814,0.15342043340206146,0.20437006652355194
29,7.500000356230885e-05,0.04801740124821663,0.15852786600589752,0.21751634776592255,0.044228073209524155,0.15474249422550201,0.20566146075725555
30,7.500000356230885e-05,0.04813700169324875,0.15873272716999054,0.2178754061460495,0.0438656210899353,0.1536446511745453,0.2045222967863083
