epoch,learning_rate,loss,masked_mae,masked_rmse,val_loss,val_masked_mae,val_masked_rmse
0,0.0003000000142492354,0.08208714425563812,0.2108580619096756,0.2776230275630951,0.05539563298225403,0.17345094680786133,0.22859962284564972
1,0.0003000000142492354,0.05934673175215721,0.1785203218460083,0.24177953600883484,0.05374964326620102,0.17081356048583984,0.2255990356206894
2,0.0003000000142492354,0.0576929934322834,0.1756158471107483,0.2385837733745575,0.050771087408065796,0.16630101203918457,0.22066418826580048
3,0.0003000000142492354,0.056344520300626755,0.17314912378787994,0.23575586080551147,0.04898063838481903,0.16254529356956482,0.21644605696201324
4,0.0003000000142492354,0.05531127005815506,0.17151705920696259,0.23348143696784973,0.04819634556770325,0.1614619642496109,0.2146325558423996
5,0.0003000000142492354,0.05470510944724083,0.17061160504817963,0.2322114109992981,0.04785647988319397,0.16051891446113586,0.2136642336845398
6,0.0003000000142492354,0.053720735013484955,0.16890406608581543,0.23016344010829926,0.0477113276720047,0.1609092503786087,0.21377640962600708
7,0.0003000000142492354,0.053716305643320084,0.16908715665340424,0.230038121342659,0.051386356353759766,0.17047002911567688,0.22072914242744446
8,0.0003000000142492354,0.052878934890031815,0.1674909144639969,0.22811414301395416,0.050364524126052856,0.16578315198421478,0.21723078191280365
9,0.0003000000142492354,0.05274030938744545,0.16735471785068512,0.22789394855499268,0.04641159623861313,0.15796902775764465,0.21037672460079193
10,0.0003000000142492354,0.05237646400928497,0.16675522923469543,0.22721374034881592,0.046002816408872604,0.15867604315280914,0.21016451716423035
11,0.0003000000142492354,0.05216634273529053,0.16650348901748657,0.22667288780212402,0.04749942570924759,0.16002321243286133,0.2121412605047226
12,0.0003000000142492354,0.05190229043364525,0.16589665412902832,0.22603148221969604,0.0463598407804966,0.15816088020801544,0.20985935628414154
13,0.0003000000142492354,0.0517016276717186,0.1655694991350174,0.2256390005350113,0.045878924429416656,0.1583801805973053,0.2102237492799759
14,0.0003000000142492354,0.051529090851545334,0.16521427035331726,0.22527538239955902,0.047714702785015106,0.1611381322145462,0.21228262782096863
