epoch,learning_rate,loss,masked_mae,masked_rmse,val_loss,val_masked_mae,val_masked_rmse
0,0.0003000000142492354,0.05892264097929001,0.17457161843776703,0.24114400148391724,0.052338406443595886,0.1669476330280304,0.22368362545967102
1,0.0003000000142492354,0.05723506957292557,0.172260582447052,0.2374361753463745,0.050709739327430725,0.16473102569580078,0.22022663056850433
2,0.0003000000142492354,0.05597511678934097,0.1705208420753479,0.23493178188800812,0.04982854425907135,0.16358108818531036,0.21827706694602966
3,0.0003000000142492354,0.05485988035798073,0.16893675923347473,0.23252414166927338,0.04925058037042618,0.16238996386528015,0.21677283942699432
4,0.0003000000142492354,0.05382601171731949,0.16746759414672852,0.23024220764636993,0.04780901223421097,0.16076961159706116,0.2136608064174652
5,0.0003000000142492354,0.053124550729990005,0.16650019586086273,0.22878287732601166,0.04693660885095596,0.15907679498195648,0.21168172359466553
6,0.0003000000142492354,0.05231921374797821,0.16527999937534332,0.22712115943431854,0.04614662379026413,0.15767617523670197,0.21015776693820953
7,0.0003000000142492354,0.05201933532953262,0.1647571623325348,0.2263234257698059,0.04736241325736046,0.15985898673534393,0.21226920187473297
8,0.0003000000142492354,0.05153778940439224,0.16409866511821747,0.22520241141319275,0.046310070902109146,0.15770545601844788,0.20988713204860687
9,0.0003000000142492354,0.05144711583852768,0.16388072073459625,0.22505536675453186,0.04547423496842384,0.1563279777765274,0.20844700932502747
10,0.0003000000142492354,0.05123205482959747,0.1635991632938385,0.22469213604927063,0.04587993025779724,0.15694855153560638,0.20893175899982452
11,0.0003000000142492354,0.050998881459236145,0.16325630247592926,0.2241336554288864,0.046364933252334595,0.157874196767807,0.21009913086891174
12,0.0003000000142492354,0.05095513164997101,0.16317075490951538,0.223944291472435,0.04606207087635994,0.1574588418006897,0.20933304727077484
13,0.0003000000142492354,0.05081375688314438,0.16300168633460999,0.223679319024086,0.045497823506593704,0.1563957929611206,0.20846517384052277
14,0.0003000000142492354,0.050698477774858475,0.1627570539712906,0.22345148026943207,0.04625152051448822,0.1576099842786789,0.20959915220737457
15,0.0001500000071246177,0.05014722794294357,0.16191089153289795,0.2223304808139801,0.04643930494785309,0.15803787112236023,0.2099209725856781
16,0.0001500000071246177,0.05019746348261833,0.16191786527633667,0.22232095897197723,0.04484079033136368,0.15551155805587769,0.20703187584877014
17,0.0001500000071246177,0.05010250583291054,0.16185028851032257,0.2223241627216339,0.04622820392251015,0.15775059163570404,0.20950549840927124
18,0.0001500000071246177,0.050074320286512375,0.1617131382226944,0.22199244797229767,0.04545656591653824,0.15710964798927307,0.2086857259273529
19,0.0001500000071246177,0.05004628002643585,0.16177169978618622,0.22215650975704193,0.045732393860816956,0.15710915625095367,0.2090100347995758
20,0.0001500000071246177,0.049914535135030746,0.16154389083385468,0.22184409201145172,0.04460969567298889,0.15507753193378448,0.20659971237182617
21,0.0001500000071246177,0.04998589679598808,0.16167037189006805,0.221922367811203,0.04486410319805145,0.15530100464820862,0.2070746123790741
22,0.0001500000071246177,0.04985637962818146,0.1614142507314682,0.2215730994939804,0.04546898603439331,0.15631301701068878,0.20802293717861176
23,0.0001500000071246177,0.04987871274352074,0.16150712966918945,0.22169005870819092,0.04591847211122513,0.157439723610878,0.209125816822052
24,0.0001500000071246177,0.04977737367153168,0.16136214137077332,0.22147995233535767,0.04500466212630272,0.1555863916873932,0.20717598497867584
25,0.0001500000071246177,0.04983149468898773,0.16140952706336975,0.22164946794509888,0.04586779698729515,0.15731878578662872,0.2088964879512787
26,7.500000356230885e-05,0.049472562968730927,0.16090522706508636,0.22076809406280518,0.04569397121667862,0.15676626563072205,0.20822475850582123
27,7.500000356230885e-05,0.04965142533183098,0.16111835837364197,0.22130315005779266,0.04512355104088783,0.15597690641880035,0.207407146692276
28,7.500000356230885e-05,0.049406301230192184,0.16078679263591766,0.22076007723808289,0.04480849578976631,0.15536212921142578,0.20679841935634613
29,7.500000356230885e-05,0.049337610602378845,0.1606498658657074,0.22046543657779694,0.04548249393701553,0.15701799094676971,0.20837479829788208
30,7.500000356230885e-05,0.04945751652121544,0.1608715057373047,0.2208249866962433,0.04494614526629448,0.15552207827568054,0.20686693489551544
