epoch,learning_rate,loss,masked_mae,masked_rmse,val_loss,val_masked_mae,val_masked_rmse
47,1.8750000890577212e-05,0.050074249505996704,0.1618887037038803,0.2221664935350418,0.0446833111345768,0.15495634078979492,0.2066640406847
48,1.8750000890577212e-05,0.05007006600499153,0.16185380518436432,0.22214433550834656,0.04461788386106491,0.15498794615268707,0.20672713220119476
49,1.8750000890577212e-05,0.050136126577854156,0.16196338832378387,0.22233837842941284,0.044624172151088715,0.15497221052646637,0.20672698318958282
50,9.375000445288606e-06,0.050013523548841476,0.16184782981872559,0.22206594049930573,0.044291235506534576,0.1543653905391693,0.2060946673154831
51,9.375000445288606e-06,0.0501762330532074,0.16199734807014465,0.2223789095878601,0.044552817940711975,0.1548951119184494,0.20659756660461426
52,9.375000445288606e-06,0.04980624094605446,0.16148866713047028,0.22166670858860016,0.044605206698179245,0.15498685836791992,0.2067612111568451
53,9.375000445288606e-06,0.05026562511920929,0.16216188669204712,0.2225237339735031,0.04458882287144661,0.15493977069854736,0.20666109025478363
54,9.375000445288606e-06,0.04988517984747887,0.16157521307468414,0.22173994779586792,0.04441365972161293,0.15462805330753326,0.20636723935604095
55,4.687500222644303e-06,0.05004468932747841,0.16182057559490204,0.22207243740558624,0.044458262622356415,0.1546417623758316,0.20635002851486206
56,4.687500222644303e-06,0.05002758651971817,0.16181600093841553,0.2221972495317459,0.044426079839468,0.15459704399108887,0.2062980830669403
57,4.687500222644303e-06,0.049967680126428604,0.16160233318805695,0.22197888791561127,0.04443158954381943,0.15463854372501373,0.20633186399936676
58,4.687500222644303e-06,0.050254419445991516,0.1621355414390564,0.2225681096315384,0.04439988732337952,0.1545310765504837,0.20626643300056458
59,4.687500222644303e-06,0.0498083233833313,0.16146942973136902,0.22151030600070953,0.0443868488073349,0.15452450513839722,0.2062857300043106
60,2.3437501113221515e-06,0.049972012639045715,0.16169199347496033,0.2219674438238144,0.04445936530828476,0.1546836942434311,0.20640425384044647
