epoch,learning_rate,loss,masked_mae,masked_rmse,val_loss,val_masked_mae,val_masked_rmse
0,0.0003000000142492354,0.10474445670843124,0.23581749200820923,0.3060128092765808,0.06911306083202362,0.1986442506313324,0.2532067894935608
1,0.0003000000142492354,0.06290135532617569,0.18450583517551422,0.24897298216819763,0.054469361901283264,0.17208115756511688,0.2275886982679367
2,0.0003000000142492354,0.058639414608478546,0.17615962028503418,0.24054530262947083,0.05253631994128227,0.16894227266311646,0.22418472170829773
3,0.0003000000142492354,0.057753998786211014,0.17429833114147186,0.23871687054634094,0.051948823034763336,0.16680046916007996,0.222859188914299
4,0.0003000000142492354,0.057290561497211456,0.17339591681957245,0.23769906163215637,0.05134386569261551,0.16609184443950653,0.22151264548301697
5,0.0003000000142492354,0.0569709874689579,0.17283250391483307,0.23705601692199707,0.05077088996767998,0.16521389782428741,0.2203100323677063
6,0.0003000000142492354,0.05636599287390709,0.17196476459503174,0.23584693670272827,0.050242166966199875,0.16427528858184814,0.21922117471694946
7,0.0003000000142492354,0.05598806217312813,0.17142266035079956,0.2349509596824646,0.050792425870895386,0.16563737392425537,0.22015061974525452
8,0.0003000000142492354,0.0554487481713295,0.1705988347530365,0.23366452753543854,0.050794973969459534,0.16504909098148346,0.21950383484363556
9,0.0003000000142492354,0.05510404333472252,0.17003150284290314,0.23302744328975677,0.049187175929546356,0.1622646152973175,0.21665002405643463
10,0.0003000000142492354,0.05478381738066673,0.16958968341350555,0.2324620485305786,0.04935884103178978,0.1629706174135208,0.2170371562242508
11,0.0003000000142492354,0.05441921949386597,0.1689554750919342,0.23160818219184875,0.04994137957692146,0.16402119398117065,0.21813435852527618
12,0.0003000000142492354,0.054233673959970474,0.1686290204524994,0.2311348170042038,0.04897872358560562,0.16199448704719543,0.21600887179374695
13,0.0003000000142492354,0.0539621002972126,0.16823038458824158,0.230587899684906,0.04806560277938843,0.1609276533126831,0.21467332541942596
14,0.0003000000142492354,0.0537397526204586,0.16775807738304138,0.23013237118721008,0.04896803945302963,0.162485733628273,0.2159174531698227
15,0.0003000000142492354,0.05343150720000267,0.16731145977973938,0.22954638302326202,0.05090688169002533,0.16574536263942719,0.21913683414459229
16,0.0003000000142492354,0.053387776017189026,0.1671684980392456,0.22933410108089447,0.0478224940598011,0.16029204428195953,0.21387653052806854
17,0.0003000000142492354,0.05318368598818779,0.1669158637523651,0.2291010022163391,0.05301084369421005,0.16936646401882172,0.2232416570186615
18,0.0003000000142492354,0.05302033573389053,0.16655811667442322,0.22847837209701538,0.04834892228245735,0.16191114485263824,0.21525990962982178
19,0.0003000000142492354,0.05282124504446983,0.16630221903324127,0.22825537621974945,0.047720663249492645,0.16027197241783142,0.2136426866054535
20,0.0003000000142492354,0.052603788673877716,0.16599959135055542,0.2277780920267105,0.046868156641721725,0.15859262645244598,0.21203984320163727
21,0.0003000000142492354,0.052711937576532364,0.1662229299545288,0.22790707647800446,0.0473201759159565,0.15927676856517792,0.21274153888225555
22,0.0003000000142492354,0.05249868333339691,0.16579057276248932,0.22740258276462555,0.04781337454915047,0.16008321940898895,0.21344536542892456
23,0.0003000000142492354,0.0523398332297802,0.1656068116426468,0.2271275520324707,0.048058848828077316,0.16107816994190216,0.2141827493906021
24,0.0003000000142492354,0.05222010985016823,0.16545112431049347,0.22685739398002625,0.047380052506923676,0.1591709405183792,0.21232259273529053
25,0.0003000000142492354,0.05218272656202316,0.16531090438365936,0.22685272991657257,0.04705769941210747,0.15898123383522034,0.21192951500415802
26,0.0001500000071246177,0.05159144103527069,0.16429753601551056,0.2254425436258316,0.04723240062594414,0.1591106504201889,0.21196705102920532
