epoch,learning_rate,loss,masked_mae,masked_rmse,val_loss,val_masked_mae,val_masked_rmse
0,0.0003000000142492354,0.07010340690612793,0.18536697328090668,0.2533375024795532,0.0535731203854084,0.17129921913146973,0.22676143050193787
1,0.0003000000142492354,0.05811968073248863,0.17403842508792877,0.23926936089992523,0.05374123156070709,0.1706293821334839,0.22711218893527985
2,0.0003000000142492354,0.05769461765885353,0.17342455685138702,0.23854853212833405,0.052626874297857285,0.169498011469841,0.224757120013237
3,0.0003000000142492354,0.056344255805015564,0.17144528031349182,0.23567070066928864,0.05614627152681351,0.1759646236896515,0.23239842057228088
4,0.0003000000142492354,0.05545609071850777,0.17019949853420258,0.23371700942516327,0.05540454760193825,0.17558784782886505,0.22969350218772888
5,0.0003000000142492354,0.05493656545877457,0.16946643590927124,0.23264582455158234,0.0516342967748642,0.16646750271320343,0.22068016231060028
6,0.0003000000142492354,0.054302338510751724,0.16861674189567566,0.23136675357818604,0.049539051949977875,0.16514073312282562,0.21754199266433716
7,0.0003000000142492354,0.0536678284406662,0.16761387884616852,0.22985869646072388,0.04977411404252052,0.1670488864183426,0.2185550183057785
8,0.0003000000142492354,0.05319210886955261,0.1669044941663742,0.22871911525726318,0.049943894147872925,0.16545727849006653,0.2180670201778412
9,0.0003000000142492354,0.05303283408284187,0.1666438728570938,0.2284487634897232,0.04763800650835037,0.16105185449123383,0.21358473598957062
10,0.0003000000142492354,0.052612509578466415,0.16607946157455444,0.2276894450187683,0.04749773070216179,0.1609964370727539,0.21353182196617126
11,0.0003000000142492354,0.05249045416712761,0.16586023569107056,0.22729554772377014,0.04880019649863243,0.1617436408996582,0.2144884467124939
12,0.0003000000142492354,0.05237774923443794,0.16565537452697754,0.22704504430294037,0.048115167766809464,0.16236042976379395,0.21401242911815643
13,0.0003000000142492354,0.052274275571107864,0.16556304693222046,0.22681087255477905,0.050554607063531876,0.16720330715179443,0.22043658792972565
14,0.0003000000142492354,0.05216991901397705,0.16535693407058716,0.22663328051567078,0.048229899257421494,0.16098877787590027,0.2131434828042984
15,0.0003000000142492354,0.05197148397564888,0.16497766971588135,0.22623509168624878,0.0514979250729084,0.16660600900650024,0.2195468544960022
16,0.0001500000071246177,0.05168195441365242,0.16438879072666168,0.22550232708454132,0.04583722725510597,0.15741124749183655,0.20917358994483948
17,0.0001500000071246177,0.05146292969584465,0.16413505375385284,0.2252802699804306,0.04960225895047188,0.163846954703331,0.21586471796035767
18,0.0001500000071246177,0.05143414065241814,0.1640627384185791,0.22489497065544128,0.04863520711660385,0.16324730217456818,0.21576425433158875
19,0.0001500000071246177,0.05150795727968216,0.164216086268425,0.2252650409936905,0.046533968299627304,0.158884659409523,0.2108120173215866
20,0.0001500000071246177,0.05134284123778343,0.16392436623573303,0.22491104900836945,0.046392254531383514,0.15807479619979858,0.20980897545814514
21,0.0001500000071246177,0.051363322883844376,0.16402411460876465,0.22491763532161713,0.04579975828528404,0.15737423300743103,0.2091362476348877
22,7.500000356230885e-05,0.05103683844208717,0.16339896619319916,0.22414115071296692,0.045946892350912094,0.15750712156295776,0.20916898548603058
23,7.500000356230885e-05,0.05110230669379234,0.16354422271251678,0.22431202232837677,0.04832411929965019,0.16166605055332184,0.21340729296207428
24,7.500000356230885e-05,0.05093735083937645,0.16324831545352936,0.22395916283130646,0.04580148681998253,0.15703392028808594,0.208686962723732
25,7.500000356230885e-05,0.05090663954615593,0.16320660710334778,0.2239617109298706,0.04648618400096893,0.15877041220664978,0.21040135622024536
26,7.500000356230885e-05,0.0508386567234993,0.1631646752357483,0.22369104623794556,0.0466763973236084,0.1588081419467926,0.21048185229301453
27,3.7500001781154424e-05,0.05091683939099312,0.16320723295211792,0.2240077406167984,0.0463649146258831,0.15792471170425415,0.20951266586780548
28,3.7500001781154424e-05,0.05075050890445709,0.1629853993654251,0.22363659739494324,0.04567210003733635,0.1567523181438446,0.20829620957374573
29,3.7500001781154424e-05,0.05061773583292961,0.16274675726890564,0.2232024222612381,0.04593025892972946,0.15786394476890564,0.20933522284030914
30,3.7500001781154424e-05,0.05076054856181145,0.16301409900188446,0.223622664809227,0.04583447054028511,0.15700489282608032,0.20854948461055756
31,3.7500001781154424e-05,0.05060071870684624,0.16275344789028168,0.22332294285297394,0.0471336655318737,0.15946124494075775,0.21102051436901093
32,3.7500001781154424e-05,0.05060731619596481,0.16281917691230774,0.22326907515525818,0.0459175780415535,0.15750116109848022,0.20891760289669037
33,3.7500001781154424e-05,0.050559740513563156,0.162720188498497,0.22316132485866547,0.04584863409399986,0.1572255939245224,0.20878198742866516
34,1.8750000890577212e-05,0.0505496971309185,0.16270913183689117,0.22309595346450806,0.04555908218026161,0.15672527253627777,0.20817799866199493
